SMILES,Sweetness_Label
CCCc1c(Cl)c(OC)cc2c1Oc1c(Cl)c(O)c(Cl)c(CCC)c1C(=O)O2,0
COc1cc(/C=C\C(=O)O[C@H]2[C@H](O[C@H]3O[C@H](COC(C)=O)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O)[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O[C@]3(COC(=O)/C=C/c4ccc(O)c(OC)c4)O[C@H](CO)[C@@H](O)[C@@H]3OC(=O)c3ccccc3)O[C@@H]2COC(C)=O)ccc1O,0
CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]2[C@@H]1O,0
CN(C(=O)OCc1ccccc1)[C@@H](Cc1ccc(O)cc1)C(=O)O,0
C=C1C(=O)[C@]23C[C@H]1C[C@H](O)[C@H]2[C@]1(COC(C)=O)[C@H](CCC(C)(C)[C@H]1C(=O)O)OC3=O,0
CC(C)CCC[C@H](C)[C@H]1CC[C@@H]2[C@H]3C[C@@H](O)[C@@]4(O)C[C@@H](O)CC[C@]4(C)[C@@H]3CC[C@@]21C,0
CCc1ccc(OS(=O)(=O)O)cc1,0
Cc1cc(O)c2c3c(c(O)c([C@H]4C[C@@H](N)[C@H](O)[C@@H](C)O4)c2c1)C(=O)c1c(O)cccc1C3=O,0
O=C1c2cccc3c2C(=O)[C@]2(CSSCNc4cc(cc[nH+]4)C4(CCCC4)C[C@]4(O)[C@H](O)[C@@H](CO)O[C@@H](O3)[C@@H]4O)C(O)=CC(Cc3cccc(CO)c3)=C[C@H]12,0
CC(=O)N[C@H]1[C@H](O[C@H]2[C@@H](O)[C@@H](CO)O[C@@H](O[C@H]3[C@H](O[C@@H]4O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]4O)[C@@H](O)[C@H](O)O[C@@H]3CO)[C@@H]2O)O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO[C@@]3(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O3)[C@H](O)[C@H](O)[C@H]2O)[C@@H]1O,0
COc1ccc(C2c3[nH]c4ccccc4c3C[C@H]3C(=O)N(c4ccc(C(=O)NCc5ccccc5OC)cc4)C(=O)N23)cc1,0
Nc1ccccc1/C=C/c1cc(/C=C/c2ccccc2)c(N)cc1N,0
COc1cc2oc(-c3ccc(O[C@@H]4OC(C(=O)O)[C@@H](O)C(O)C4O)cc3)cc(=O)c2c(O)c1OC,0
CC[C@@H](C)C(=O)O[C@@]1(C)C(=O)C=C(OC)[C@@](O)(CC)C1=O,0
CCCCCCCCC=CCCCCCCC=COC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCCCCCCCCCCCC,0
COC(=O)c1ccccc1NC(=O)Cc1cn(OC)c2ccccc12,0
CCCCCCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCCCCCC(C)CC,0
O=C(O)[C@@H](Cc1ccccc1)NC(=O)[C@@H]1CSC2c3ccccc3C(=O)N21,0
C[C@@H]1C=Cc2ccccc21,0
CCCc1nnc([C@H]2CCN(Cc3cccs3)C2)o1,0
COc1cc2c(cc1OC)CN(C(=O)CCNc1nc(C)cc(C)n1)CC2,0
C[C@@H]1O[C@@H](O[C@H]2[C@H](O[C@H]3CC[C@]4(C)[C@H]5CC=C6[C@@H]7CC(C)(C)CC[C@]7(C(=O)O[C@H]7O[C@@H](CO[C@H]8O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]8O)[C@H](O)[C@@H](O)[C@@H]7O)CC[C@@]6(C)[C@]5(C)CC[C@H]4C3(C)C)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,0
CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)/C=C/c6ccc(O)c(O)c6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,0
COC[C@H]1C[C@@H](NCc2ccc(C)o2)[C@H](O)[C@@H]1O,0
COC(=O)C[C@@H]1[C@@]2(C)C[C@]3(OC(=O)C(C)C)[C@@](O)(C(=O)C4=C(CC[C@]5(C)C4=CC(=O)O[C@H]5c4ccoc4)[C@]13C)[C@H]2OC(=O)C(C)C,0
COc1ccc(CC[C@H](O)C[C@@H](O)CO)cc1O,0
CCCCCCCCCCCC1=C(O)/C(=C2\C(=O)Oc3c2cc(O)c(O)c3CCCCCCCCCCC)OC1=O,0
CO[C@H]([C@H](C)/C=C/N(C)C=O)[C@@H](C)C(=O)CC[C@H](C)[C@H](O)[C@H](C)[C@H]1OC(=O)/C=C/C(C)=C/C[C@H](O)C[C@@H]2C=CC[C@@H](C[C@H](OC)[C@@H](C)[C@@H](OC)C[C@@H](OC)[C@@H]1C)O2,0
CCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCC/C=C\CCCCCCCC,0
COc1ccc(C(=O)N(CCC(=O)N2CCNCC2)CCc2ccccc2)cc1,0
C[C@@H]1O[C@H](Oc2c(-c3ccc(O)c(Oc4ccc(O)cc4O)c3)oc3cc(O)cc(O)c3c2=O)[C@@H](O)[C@H](O)[C@@H]1O,0
CCOC1=CC(=O)C(O)=C(C[C@]2(C)[C@@H](C)CC[C@@]3(C)C(C)=CCC[C@@H]23)C1=O,0
CCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O,0
C/C=C(/C)C(=O)O[C@H]1CC(C)=C[C@@H](OC(=O)/C(C)=C\C)[C@@]2(C)[C@H](O)C[C@@](O)(C(C)C)[C@H]12,0
NC1=NC(=O)NC(C2C=C3NC(=O)N32)C1N,0
O=C[C@@H]1OC(=O)c2cc(O)c(O)c(O)c2Oc2cc3c(c(O)c2O)-c2c(cc(O)c(O)c2O)C(=O)OC2[C@@H](COC3=O)O[C@H](OC(=O)c3cc(O)c(O)c(O)c3)[C@@H](OC(=O)c3cc(O)c(O)c(O)c3Oc3cc4c(c(O)c3O)-c3c(cc(Oc5c(C(=O)O[C@H](C=O)[C@@H](OC(=O)c6cc(O)c(O)c(O)c6)[C@H]6OC(=O)c7cc(O)c(O)c(O)c7-c7c(cc(O)c(O)c7O)C(=O)OC[C@H]6O)cc(O)c(O)c5O)c(O)c3O)C(=O)OC[C@H](O)C(OC4=O)[C@@H]1OC(=O)c1cc(O)c(O)c(O)c1)[C@H]2OC(=O)c1cc(O)c(O)c(O)c1,0
CCC(=O)O[C@@H]1CC[C@@]2(C)C(=CC[C@H]3[C@H]4C[C@@]5(C)OC(CC[C@@H](C)CNC(C)=O)=C(C)[C@@H]5[C@@]4(C)CC[C@H]32)C1,0
COc1ccc(-c2nnc(C[C@@H]3C[C@@H](C(C)C)[C@H](CNS(=O)(=O)c4ccccc4)C=C3C)o2)cc1,0
Cc1c(Cc2ccccc2)c(=O)oc2c(C)c(OC(C)C(=O)N[C@@H](CC(C)C)C(=O)O)ccc12,0
CO[C@H]1CC[C@H](O[C@H]2[C@H](C)[C@@H]([C@H]3C[C@H](C)[C@]4(O3)O[C@@H]([C@]3(C)CC[C@]5(C[C@H](O)[C@@H](C)[C@@H]([C@@H](C)/C=C(\C)C(=O)[C@H](C)C[C@H](C)C(=O)O)O5)O3)C[C@H](O)[C@H]4C)O[C@@](O)(CO)[C@@H]2C)O[C@@H]1C,0
CC(=O)O[C@H]1CCC(C)(C)[C@]2(O)[C@@H](OC(C)=O)[C@H](O)[C@H]3[C@@H](C)c4ccoc4C[C@@H]3[C@@]12C,0
COc1ccccc1C1CC(=O)Oc2cc(OC)c3c(=O)cc(-c4ccccc4)oc3c21,0
CCCCC[C@H](O)/C=C/C=C(/CCCC[C@@H]1N[C@H](C)CCC[C@H]1CC(=O)O)C[C@H](O)CO,0
CC1(C2CC(O)C3(C)C4=C(C(=O)CC23C)C2(C)CCC(=O)C(C)(C)C2CC4O)CCC(=O)O1,0
CC[C@H]1C#C[C@@H]2C=C[C@@H](c3ccc(O)c(O[C@H]4[C@@H](O)[C@@H](O)CC[C@@H]4[C@H](Cc4ccc[nH]4)c4ccnc(N)c4)c3)C[C@@H](O)[C@H]2[C@@H](OCCO)CCCC1,0
O=c1c2ccc(O)cc2oc2cccc(O)c12,0
Oc1ccc(O[C@@H]2O[C@H](CO[C@@H]3OC[C@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)c2c(O)cccc12,0
CC(C)=CCC(=O)[C@@H](C)CCC[C@]1(C)OC/C(=C/CO)CC[C@H]1O,0
CN[C@@H](C)[C@H]1[C@H](O)C[C@@]2(C)[C@H]3CC[C@H]4C(C)(C)[C@@H](NC)CC[C@]45C[C@]35CC[C@]12C,0
C[C@@H]1O[C@@H]2OC(=O)[C@]3(C)CC4=C(CO)C5=C(CC(=O)[C@]4(C)[C@@H](C1=O)[C@@H]23)C(C)(C)OC(=O)C5,0
COC(=O)c1c(O)cccc1C=O,0
CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O[C@]5(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)C([C@H](O)[C@H](O)CO)O5)[C@H]4O)[C@H]3CC(C)=O)[C@H](O[C@]3(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)C([C@H](O)[C@@H](CO)O[C@]4(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)C([C@H](O)[C@H](O)CO)O4)O3)[C@H]2O)[C@H](O)[C@H]1O)[C@H](O)CCCCCCCCCCCCCCC,0
C=C(C)C1=CC(=O)C2=CCC[C@H](C)[C@@]2(C)[C@@H]1OC(=O)/C(C)=C\C,0
CCCCC[C@@H]1C=C[C@@H](CCCCC[C@H](C(=O)O)[C@H](O)CC[C@]2(O)C[C@@H](CNCCCC(=O)c3ccccc3)[C@H](Cc3ccnc(N)c3)C2)[C@H](O)C1,0
CCO[C@H]1C=CC(=O)O[C@H]1[C@H](O)[C@H](O)c1ccccc1,0
CCc1cc2c(=O)c(-c3nc(C)cs3)coc2cc1OC(=O)CCCCCNC(=O)OC(C)(C)C,0
C[C@]12CC[C@H](C[C@@H]1O)[C@@]2(C)CO,0
CC(=O)O/C1=C(/C)[C@@H](OC(C)=O)C[C@H](OC(C)=O)C(CO)=C[C@H](O)[C@@H]2C[C@H](OC(C)=O)C(C)=C([C@H]1OC(C)=O)C2(C)C,0
C=C[C@]1(C)CC=C2[C@H](CC[C@@H]3[C@](C)(C(=O)O)CCC[C@]23C)C1,0
COc1ccc(CN2C(=O)C[C@H]3[C@H](CNC4CCOCC4)[C@@H](C)C[C@H]32)c(OC)c1,0
CC1(C)CC[C@]2(C(=O)O)CC=C3[C@]4(C)CCC5C(C)(C)[C@H](OC(=O)/C=C/c6ccc(O)c(O)c6)CC[C@]5(C)[C@@]4(C)CC[C@@]3(C)C2C1,0
CCOC(=O)c1c(C)oc2ccc(OCc3c(OC)ccc4cc(Br)ccc34)cc12,0
CCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCCCC(C)CC,0
CCC(C)NC(=O)c1ccccc1N1C(=O)[C@@H]2Cc3c([nH]c4ccccc34)C(C)N2C1=O,0
CC(C)Cc1ncc(-c2ccccc2)[nH]1,0
CC[C@@H]1CN2CC[C@]34c5ccccc5N[C@@H]3[C@@H](C)C1C[C@H]24,0
CNCc1cc2c(cc1OC)[C@H](O)[C@H]([C@H]1COc3c(Cc4cccc(O)c4)cc(OC4CCCC4)cc3[C@H]1O)[C@@H](CCCOC)O2,0
Nc1nncc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,0
CC(=O)O[C@H]1C[C@@]2(C)C(C(=O)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)=CCC[C@@H]2[C@@](C)(CCC2=CCOC2=O)[C@@H]1C,0
CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCCC(=O)OC[C@H](COC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC,0
NC(=O)C1(N2CCCCC2)CCN(C(=O)c2ccc3c(c2)OCO3)CC1,0
CCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCC,0
C=C1C(=O)O[C@@H]2C=C(C)C(OC(=O)CC(C)C)C/C=C(/C)CC[C@@H]12,0
CC(=O)OC[C@]12[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@@](C)(O)[C@@]13OC(C)(C)[C@@H]([C@H](OC(C)=O)[C@@H]2OC(=O)c1ccccc1)[C@@H]3OC(C)=O,0
C=C(CC[C@@H](C)[C@H]1[C@@H](O)[C@H](O)[C@@H]2[C@]1(C)CC[C@H]1[C@@]2(O)C[C@@H](O)C2=C[C@@H](O[C@@H]3OC[C@@H](O)[C@H](O)[C@H]3OC)CC[C@@]21C)[C@H](C)CO,0
CS[C@@]1(Cc2c[nH]c3ccccc23)NC(=O)[C@H](C)NC1=O,0
C=C(C(=O)O)[C@@H]1CC(=O)C2=CCC[C@H](C)[C@@]2(C)C1,0
C[C@@]12OC(=O)C[C@@H]1[C@H]1Oc3cc(O)cc(O)c3C[C@H]1O2,0
COc1ccc([C@@H]2S[C@@]34C[C@]56O[C@H]5C=C[C@@H](O)[C@@H]6ON3C(=O)[C@@H]2N(C)C4=O)c(O)c1OC,0
COc1ccccc1/C=C/C1=NC(=C\c2coc3ccccc3c2=O)/C(=O)O1,0
CC[C@H](NC(=O)OC(C)(C)C)C(=O)Oc1ccc2c(C)c(C)c(=O)oc2c1,0
C=C(C)[C@]12C[C@@H](C)[C@@]34O[C@](/C=C/C=C/CCCCCCCCC)(O[C@@H]1[C@@H]3C=C(COC(=O)CCCCCCCCCCCCCCCCCCCCCCC)C[C@]1(O)C(=O)C(C)=C[C@@H]41)O2,0
CC(=O)O[C@H]1CC[C@]2(C)C3=CC[C@@]4(C)[C@@H]5C(=O)C[C@H](C(C)C)[C@@]5(C)CC[C@]4(C)[C@H]3CC[C@H]2C1(C)C,0
COC(C)(C)/C=C/C=C1/COc2c(c(=O)oc3cccc(C)c23)[C@@H]1C,0
CCCCC/C=C\C/C=C\C/C=C\CCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCC/C=C\C/C=C\CCCCC,0
Cc1c2c(cc3c(-c4ccccc4)cc(=O)oc13)CN(Cc1ccncc1)CO2,0
Cn1c(=S)[nH]c(O)c(C2NCCc3c2[nH]c2ccc(Cl)cc32)c1=O,0
C=C[C@H]1[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](OC(C)=O)[C@H]2OC(=O)c2cccc(O)c2)OC=C2C(=O)OCC[C@@H]21,0
CNCc1cc(OC)c2c(c1)OCCO2,0
CC1=C[C@@]2(C[C@H]([C@H]3CC[C@@]4(C)[C@@H]5CC[C@H]6C(C)(C)C(=O)C=C[C@]67C[C@]57CC[C@]34C)CO2)OC1=O,0
CC(C)=CC[C@@H](OC(=O)C=C(C)C)c1coc(-c2cc(O)ccc2O)c1,0
O=C(CSc1nc(O)cc(=O)[nH]1)N1c2ccccc2Sc2ccccc21,0
O=C1c2ccccc2C(=O)c2c1oc(-c1ccccc1)c2C(=O)c1ccccc1,0
CC(=O)O[C@@H]1C[C@@H]2[C@@]3(C)CC[C@H](O)C(C)(C)[C@@H]3CC[C@@]2(C)[C@]2(C)C(=O)C[C@@H](O)[C@@H]12,0
CN1CCC(=N)c2ccccc21,0
COc1ccccc1CNC(=O)[C@H]1C[N@@]2CC[C@@H]1C[C@@H]2Cn1cc(CN)nn1,0
CCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCCC(C)C)OC(=O)CCCCCCC,0
CCCCCCC[C@H](O)CCCCCC[C@H](C(=O)O)[C@H](O)CC[C@@]1(O)CCC[C@H]1CC1=NC(CCc2ccccc2)=CC1,0
CCN(CC)C(=O)Oc1ccc2c(c1)O/C(=C\c1cc(OC)ccc1OC)C2=O,0
CC(=O)OC[C@]12[C@H](OC(C)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H](C)[C@@]13OC(C)(C)[C@@H]([C@H](OC(C)=O)[C@@H]2OC(C)=O)[C@@H]3OC(C)=O,0
CC(C)(C)c1ccc2c(c1)[C@H]1c3ccccc3[C@H]2[C@@H]2C(=O)N(c3ccccc3)C(=O)[C@H]12,0
CC[N+]1(CC)c2ccccc2C[C@H]1c1ccccc1,0
CCCCN(CCCC)CCCNC[C@@H]1C(=O)O[C@@H]2C[C@@]3(C)CCCC(C)=C3C[C@H]12,0
CC1=CCC2C(C)(C)C(OC=O)CCC2(C)C1CCC(C)CCO,0
C=C1CC23C=CC(=O)C(C)(CCC(=O)Nc4c(OC5OC(CO)C(O)C(O)C5O)ccc(C(=O)O)c4O)C2CC1CC3,0
C[C@@H]1O[C@@H](O[C@H]2[C@H](O[C@H]3CO[C@@H](OC4CC[C@@]5(C)C(CC[C@]6(C)C5CC[C@]57OC[C@@]8(CC[C@](C)(C=O)CC85)[C@H](O)C[C@]76C)C4(C)C)[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H]3O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,0
O=C(O)CC[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)C(O)(CC(=O)O)CC(=O)O)C(=O)O,0
COC(=O)[C@@]1(C)CC[C@]2(C)CC[C@]3(C)C(=CC(=O)C4[C@@]5(C)CC(Br)C(=O)C(C)(C)C5CC[C@]43C)C2C1,0
C=Cc1ccc(COc2cc(C)cc3oc(=O)c4c(c23)CCC4)cc1,0
C[C@@H]1CC[C@@H]2[C@H]1COC(=O)[C@@H]2C,0
COc1cc(C(C)=O)ccc1O[C@@H]1O[C@H](COC(=O)/C=C/c2ccccc2)[C@@H](O)[C@H](O)[C@H]1O,0
CCCCCC=CCC=CCCCCCCCC(=O)OCC1=C[C@H]2[C@@H]3C(C)(C)[C@]3(OC(C)=O)[C@H](O)[C@@H](C)[C@]2(O)[C@@H]2C=C(C)C(=O)[C@@]2(O)C1,0
[N]=c1c2c(n(Cc3ccccc3)c3c1CCC3)CCC2,0
CC(C)[C@H]1/C(O)=N\[C@H](CO)Cc2c[nH]c3c(Cc4ccc5c6c(c[nH]c46)C[C@@H](CO)/N=C(/O)[C@H](C(C)C)N5C)ccc(c23)N1C,0
CC(C)(C)O/C=C(/C(=O)OC(C)(C)C)[C@H]1C[C@H]2N(CC[C@@]23C(O)=Nc2cccc(O)c23)C[C@@H]1C(C)(C)C(C)(C)C,0
CC1(C)CCC[C@@]2(C)C1CC[C@@]1(C)Oc3ccc(O)cc3C[C@@H]12,0
C=C[C@]1(C)CC[C@H]([C@@H](C)C(=O)CC=C(C)C)O1,0
CC[C@@H]1[C@H]2C=C[C@@H]3[C@H](C[C@@H]4/C=C/C(=O)C5=C(O)[C@H](CCCNC(=O)/C=C\C[C@@H]34)NC5=O)[C@@H]2C[C@H]1C,0
CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OC[C@H](COC(=O)CCCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCCCCCCCCCCC/C=C\CCCCCCCC,0
C[C@@H]1CC[C@@]2(NC1)O[C@@H]1C[C@H]3[C@@H]4CC=C5C[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O[C@@H]7O[C@@H](C)[C@H](O)[C@@H](O)[C@H]7O)[C@H](O)[C@H]6O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C,0
CC[C@@H](C)C(=O)O[C@H]1OC[C@@]23[C@H]4C(=O)[C@H](OC(C)=O)[C@@]5(C)[C@H](c6ccoc6)C[C@H]6O[C@]65[C@]4(C)[C@H](O)C[C@H]2[C@]1(C)[C@H](OC(C)=O)[C@H](OC(C)=O)[C@@H]3O,0
COCCOC(=O)c1c(C)oc2cc(Br)c(OCc3ccc(Cl)cc3Cl)cc12,0
CON(C[C@H](C)CCCCCCCCCCc1cccnc1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,0
O=C1C(O)=C(O)OC1C(O)CO,0
Nc1ccc(-c2nc3ccccc3o2)c(O)c1,0
CCC(=O)O[C@H]1[C@H]2[C@H](OC(=O)c3ccccc3)[C@]34O[C@@]2(C)COC(=O)c2cccnc2[C@@H](C)[C@H](C)C(=O)O[C@@H]([C@H](O)[C@@H](OC(=O)c2ccccc2)[C@@]3(COC(C)=O)[C@@H]1OC(C)=O)[C@]4(C)O,0
CCN(CC)C(=O)CSc1ccc(Cl)nn1,0
CCC[C@]12CN(C(=O)c3ccc(C)cc3)C[C@](CCC)(CN(C(=O)c3ccc(C)cc3)C1)C2=O,0
CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@H]3[C@H]2CC[C@@]2(C)[C@@H]3CCC(=O)[C@@]2(C)OC(C)=O)C1,0
COc1cc2ccnc3c2c(c1OC)-c1ccc(O)c(=O)cc1-3,0
CCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCC/C=C\CCCCCC)OC(=O)CCC/C=C\C/C=C\C/C=C\CCCCCCCC,0
CC(=O)[C@H]1CC[C@@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@@H]3C(=O)C[C@]12C,0
OCC1=CC(O)C2C=COC(OC3OC(CO)C(O)C(O)C3O)C12,0
CC(/C=C/C(=O)O)=C\C(C)C(=O)c1ccc(N(C)C)cc1,0
NCCS(=O)(=O)N1C[C@H]2C[C@@H](C1)c1cccc(=O)n1C2,0
COc1ccc(-c2c(C)noc2-c2ccc(OCc3cc(C)ccc3C)cc2O)cc1OC,0
C=C(C)COc1ccc(C(CC(=O)N2CCOCC2)c2oc(COC)cc(=O)c2O)cc1,0
C=C1C[C@@]23CC[C@@H]4C5(C)CCC[C@]4(C(=O)OC5)[C@@H]2CC[C@@H]1C3,0
Cc1coc2c1C[C@]1(C)[C@@H](C)C[C@H](OC(=O)C(C)C)[C@H]3O[C@]31C2,0
C[C@@H]1CC[C@@H]2C(=CCCC2(C)C)[C@]1(C)CCC(CCCc1ccoc1)COS(=O)(=O)[O-],0
CC1=CC(=O)NC1=O,0
CC(C)c1ccc(NC(=O)[C@@H]2[C@@H]3C=C[C@]4(O3)[C@@H]2C(=O)N(Cc2ccccc2Cl)[C@H]4C(=O)N[C@@H]2CCCC[C@@H]2C)cc1,0
CC(=O)c1cc2c(=O)c3c(C(=O)O)c(O)c(O)cc3oc2c(C(C)=O)c1-c1coc2cc(O)c(O)c(C(=O)O)c2c1=O,0
NCCCCNC(=O)c1ccc(S(N)(=O)=O)cc1,0
CCCCc1nc(C)c(CCCC)o1,0
COC(=O)C[C@@H]1C[C@]2(O)C(=O)c3c(O)cccc3C(=O)[C@]2(O)[C@H](C)O1,0
COc1ccc(S(=O)(=O)N2CC3(CC(=O)N(C)O3)C2)cc1,0
Cc1ccc2c(c1)[C@]1(N[C@@H](CCC(=O)O)[C@H]3C(=O)N(C4CCCCC4)C(=O)[C@H]31)C(=O)N2,0
O=Cc1cc(Cc2ccc(O)cc2)ccc1O,0
COc1cc(CCC(CCCCc2ccc(O)c(O)c2)OC(C)=O)cc(O)c1O,0
CO[C@H]1[C@H](O)[C@H](O[C@H]2CC[C@@]3(C)[C@H](CC[C@@H]4[C@@H]3CC[C@]35CO[C@@]6(COC(=O)C6)[C@H]3CC[C@]45O)C2)O[C@@H](C)[C@@H]1O,0
O=C(O[C@@H]1O[C@@H]2COC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(O)c(Oc4cc(C(=O)O[C@H]5[C@H](OC(=O)c6cc(O)c(O)c(O)c6)O[C@@H]6COC(=O)c7cc(O)c(O)c(O)c7-c7c(cc(O)c(O)c7O)C(=O)O[C@H]6[C@H]5OC(=O)c5cc(O)c(O)c(O)c5)cc(O)c4O)c3O)C(=O)O[C@H]2[C@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@H]1OC(=O)c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,0
C=C1C(=O)O[C@@H]2C=C(CO)CC/C=C(/CO)[C@H](OC(C)=O)C(OC(=O)C(C)CC)C12,0
CCC[C@@H]1CC[C@H]2[C@H]3[C@@H](O[C@@H]2CC1)[C@@](O)([C@](C)(O)[C@H]1CC[C@@]2(O)C4=C(NC[C@H](C)O)C(=O)[C@@H]5C[C@@H](O)[C@@H](O)C[C@@]56C[C@H](c5ccc(N)nc5CCCO)C=C[C@@](O)(C[C@]12[C@H]1CC[C@](CCOC2CCCCC2)(CNC)CC1)[C@@H]46)CCC[C@@H]3O,0
CCC(=O)N(CC[C@@H](Cc1ccccc1)c1ccc2c(c1)OCO2)Cc1ccc(OC(C)C)cc1,0
CC(=O)\C=C/C(C)=C/C=C\C(C)=C\C=C\C=C(C)/C=C/C=C(C)\C=C\C1=C(C)CC(O)CC1(C)C,0
CNCNc1cc(CC/C(C)=C/C[C@@]23O[C@]2(C(=O)OC)C(=O)c2ccccc2C3=O)ccn1,0
C=C1C(=O)O[C@H]2C[C@@]3(C)[C@H](O)CCC(=C)[C@@H]3[C@@H](OC(C)=O)[C@@H]12,0
C[C@H]1[C@H]2[C@H](C[C@]3(C(=O)C[C@H]4[C@H]3CC[C@H]3Cc5nc6c(nc5C[C@@]34C)C[C@@H]3CC[C@@H]4[C@H](CC(=O)[C@]45C[C@@H]4O[C@@]7(CCC(C)(C)O7)[C@@H](C)[C@@H]4[C@]5(C)O)[C@@]3(C)C6)[C@@]2(C)O)O[C@]12CC[C@](C)(O)CO2,0
C[C@]12CC[C@H]3[C@@H](CCC4C[C@H]5NC[C@H](O5)[C@@]43C)[C@@H]1CC(=O)C2,0
CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCC,0
C=C1CC[C@@]2(OC1)O[C@@H]1C[C@H]3[C@@H]4CC[C@H]5C[C@@H](OC(C)=O)[C@H](OC(C)=O)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C,0
CCCc1cc(=O)oc2c3c(cc(OCC(=O)N4C[C@H]5C[C@@H](C4)c4cccc(=O)n4C5)c12)OC(C)(C)CC3,0
C=C1[C@H]2[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)OC=C(C(=O)OC/C(C)=C/CC/C(C)=C/COC(=O)C3=CO[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H]4[C@@H]3CC[C@]4(C)O)[C@H]2C[C@@H]1O,0
C=C(C)C1CCC2(C)OC2C1,0
CC[C@]12CN3C[C@](C)(C[N@@](C1)[C@@H]3c1cccnc1)[C@H]2O,0
